Full Name,Political Party,Party Short,Twitter,Notes
Zehra Zeynep Dereli,Demokrasi ve Atılım Partisi,DEVA,https://twitter.com/zeynepdereli,
Zeynep Tatar,Demokrasi ve Atılım Partisi,DEVA,,
Mehmet Alagöz,Zafer Partisi,ZAFER,twitter.com/AlagzMehmet,
Tuğba Demirbağ,Zafer Partisi,ZAFER,twitter.com/TugbaDemirbag,
Ayşe Melda Topyay,Zafer Partisi,ZAFER,https://twitter.com/meldatopyay,
Turhan Kaya,Zafer Partisi,ZAFER,,
Erdinç Örencik,Zafer Partisi,ZAFER,twitter.com/erdincorencik,
Kemal Mert,Zafer Partisi,ZAFER,twitter.com/kemalmert33,
Hasan Basri Akşener,Zafer Partisi,ZAFER,twitter.com/hbaksener,
Kürşat Dağ,Zafer Partisi,ZAFER,twitter.com/Kursatdag25,
İncilay Gezgin Şekerdağ,Zafer Partisi,ZAFER,twitter.com/incilaygezgin,
Eray Ertürk,Zafer Partisi,ZAFER,twitter.com/erayerturk06,
Ali Çağlar,Zafer Partisi,ZAFER,,
Esra Özsüer,Zafer Partisi,ZAFER,,
Mustafa Özal,Zafer Partisi,ZAFER,twitter.com/MustafaOzelden,
Burak Mengü,Zafer Partisi,ZAFER,,
Gökhan Türkmenoğlu,Zafer Partisi,ZAFER,,
Serdar Öztürk,Zafer Partisi,ZAFER,https://twitter.com/Serdozturk,
Uğur Tarhan,Zafer Partisi,ZAFER,https://twitter.com/ugur_tarhan,
Onur Şahin,Zafer Partisi,ZAFER,,
Mehmet Emin Özbey,Zafer Partisi,ZAFER,twitter.com/mehmeteminozbey,
Salim Kabasakal,Zafer Partisi,ZAFER,twitter.com/salimkbskl,
Hüseyin Şahin,Zafer Partisi,ZAFER,,
Bülent Kutlu,Zafer Partisi,ZAFER,twitter.com/EBulentKutlu,
Dursun Dağaşan,Zafer Partisi,ZAFER,twitter.com/ddagasan,
Fatma Melike Karaaslan,Zafer Partisi,ZAFER,https://twitter.com/avfmelike,
İlkim Yüksel,Zafer Partisi,ZAFER,twitter.com/ilkimyuksel_,
Oğuz Ataman,Zafer Partisi,ZAFER,,
Vedat Çakıroğlu,Zafer Partisi,ZAFER,twitter.com/VedatCakiroglu,
Bekir Şahin,Zafer Partisi,ZAFER,https://twitter.com/bekirs23,
İbrahim Tuzcu,Zafer Partisi,ZAFER,twitter.com/ibrahimtuzcu2,
Erman Diçer,Zafer Partisi,ZAFER,,
Roza Kurban,Zafer Partisi,ZAFER,,
Neslihan Irvana Tuna,Zafer Partisi,ZAFER,https://twitter.com/neslihanrvana,
Özgür Erpolat,Zafer Partisi,ZAFER,twitter.com/ErpolatOzgur,
Namık Öztürk,Zafer Partisi,ZAFER,twitter.com/Namikozturk_,
Şevval Erdel,Zafer Partisi,ZAFER,twitter.com/sevvalckaya,
Ömer Turan,Zafer Partisi,ZAFER,twitter.com/omerturantv72,
Abdullah Güzeldülger,Gelecek Partisi,GELECEK,twitter.com/AGuzeldulger,
Abdullah Teber,Gelecek Partisi,GELECEK,twitter.com/teber_abdullah,
Abdullah Yeşil,Gelecek Partisi,GELECEK,twitter.com/abdullahyesil63,
Abdülkadir Baykay,Gelecek Partisi,GELECEK,twitter.com/akadirbaykay,
Adnan Demir,Gelecek Partisi,GELECEK,https://twitter.com/adnandemir23,
Ahmet Akçay,Gelecek Partisi,GELECEK,https://twitter.com/ahmedakcay,
Ahmet Altunsoy,Gelecek Partisi,GELECEK,,
Ahmet Çoktan,Gelecek Partisi,GELECEK,twitter.com/Ahmetcoktan1,
Ahmet Müfit Cengiz,Gelecek Partisi,GELECEK,twitter.com/ahmetmufitceng,
Ahmet Oğuz Karaoğlu,Gelecek Partisi,GELECEK,https://twitter.com/aoguzkaraoglu,
Ali Akmaz,Gelecek Partisi,GELECEK,twitter.com/profaliakmaz,
Ali Alper Uzun,Gelecek Partisi,GELECEK,,
Ali Aydın,Gelecek Partisi,GELECEK,twitter.com/yorukalipasa,
Ali İhsan Dilmen,Gelecek Partisi,GELECEK,twitter.com/DilmenAli,
Ali Kalınlı,Gelecek Partisi,GELECEK,,
Alper Kürşad Giray,Gelecek Partisi,GELECEK,twitter.com/A_Kursad_Giray,
Alptekin Hocaoğlu,Gelecek Partisi,GELECEK,twitter.com/Khaledkhoja,
Avni Erdemir,Gelecek Partisi,GELECEK,twitter.com/AvniErdemir,
Aydın Altaç,Gelecek Partisi,GELECEK,twitter.com/aydin_altac,
Aynur Adeviye,Gelecek Partisi,GELECEK,,
Aynur Algül,Gelecek Partisi,GELECEK,twitter.com/aynuralgul,
Ayşe Berrin Sevimli,Gelecek Partisi,GELECEK,twitter.com/sevimli_berrin,
Ayşe Güney,Gelecek Partisi,GELECEK,twitter.com/DrAyseGuney,
Ayşe Övündür,Gelecek Partisi,GELECEK,twitter.com/OvundurAyse,
Ayşe Serap İnan,Gelecek Partisi,GELECEK,,
Bayram Zilan,Gelecek Partisi,GELECEK,,
Burçak Başbuğ Erkan,Gelecek Partisi,GELECEK,twitter.com/bbberkan1,
Can Cankesen,Gelecek Partisi,GELECEK,twitter.com/cancankesen,
Cesim Gökçe,Gelecek Partisi,GELECEK,twitter.com/Cesimgokce,
Cihan Öztunç,Gelecek Partisi,GELECEK,https://twitter.com/Cihanoztunc,
Cuma İçten,Gelecek Partisi,GELECEK,twitter.com/cumaicten,
Dimosthenis Rafaletos,Gelecek Partisi,GELECEK,,
Dinçer Türkmen,Gelecek Partisi,GELECEK,twitter.com/DinerTRKMEN3,
Diyaettin Uçar,Gelecek Partisi,GELECEK,twitter.com/diyaettinucar72,
Doğan Koruyucu,Gelecek Partisi,GELECEK,twitter.com/DoganKoruyucu_,
Ebubekir Yıldırım,Gelecek Partisi,GELECEK,https://twitter.com/ebekiryldrm,
Engin Keskinel,Gelecek Partisi,GELECEK,twitter.com/EnginKeskinel,
Engin Meydan,Gelecek Partisi,GELECEK,https://twitter.com/avmeydan,
Enver Sedat Çakıroğlu,Gelecek Partisi,GELECEK,twitter.com/esedatcakiroglu,
Etiyen Mahçupyan,Gelecek Partisi,GELECEK,https://twitter.com/mahcupyanlink,
Fatih Dursunkaya,Gelecek Partisi,GELECEK,https://twitter.com/fatihdkaya,
Fatma Aydın Ataş,Gelecek Partisi,GELECEK,twitter.com/aydinatasfatma,
Fatma Şerefoğlu,Gelecek Partisi,GELECEK,https://twitter.com/serefogluf,
Ferhat Esener,Gelecek Partisi,GELECEK,twitter.com/EsenerFerhat,
Fevzi Donat,Gelecek Partisi,GELECEK,twitter.com/fvzdnt,
Fidan Strate,Gelecek Partisi,GELECEK,twitter.com/FidanStrate,
Furkan Aşkın,Gelecek Partisi,GELECEK,,
Gülnur Özkaya Hayran,Gelecek Partisi,GELECEK,,
Güzin Yıldız,Gelecek Partisi,GELECEK,twitter.com/GuzinnYildiz,
Hacı Mehmet Karataş,Gelecek Partisi,GELECEK,twitter.com/hmehmetkaratas0,
Hakan Albayrak,Gelecek Partisi,GELECEK,,
Hakan Tokaç,Gelecek Partisi,GELECEK,,
Halil Kulak,Gelecek Partisi,GELECEK,twitter.com/kulak_halil,
Halime Polat,Gelecek Partisi,GELECEK,twitter.com/halime_polat,
Hamide Mercan,Gelecek Partisi,GELECEK,twitter.com/HamideMercan_,
Hasan Hüseyin Bozok,Gelecek Partisi,GELECEK,twitter.com/HHBOZOK06,
Hasan Serdar Bilir,Gelecek Partisi,GELECEK,twitter.com/hsbilir,
Hasan Taşkın,Gelecek Partisi,GELECEK,twitter.com/HasanTaskintr,
İbrahim Mustafa Turhan,Gelecek Partisi,GELECEK,https://twitter.com/ibrahimmturhan2,
İhsan Cafer Elhan,Gelecek Partisi,GELECEK,,
İsa Mesih Şahin,Gelecek Partisi,GELECEK,twitter.com/isamesihsahin,
İsmail Günaçar,Gelecek Partisi,GELECEK,,
İzzettin Küçük,Gelecek Partisi,GELECEK,twitter.com/izzettinkucuk,
Kemal Şişman,Gelecek Partisi,GELECEK,twitter.com/kemalsisman_tr,
Mehmet Behçet Piker,Gelecek Partisi,GELECEK,,
Mehmet Fatih Arslan,Gelecek Partisi,GELECEK,twitter.com/arslanmfatih,
Mehmet Kuğu,Gelecek Partisi,GELECEK,twitter.com/mehmetkugutr,
Mehmet Nuri Görenoğlu,Gelecek Partisi,GELECEK,,
Mehmet Okçu,Gelecek Partisi,GELECEK,https://twitter.com/mehmetokcu_,
Mehmet Sarı,Gelecek Partisi,GELECEK,,
Metin Karakaş,Gelecek Partisi,GELECEK,twitter.com/silivrimetin,
Muammer Duran,Gelecek Partisi,GELECEK,,
Muammer Kibar,Gelecek Partisi,GELECEK,https://twitter.com/muammerkibarr,
Muhammed Mustafa Çakmakçı,Gelecek Partisi,GELECEK,https://twitter.com/mstafacakmakci,
Muharrem Ödemiş,Gelecek Partisi,GELECEK,https://twitter.com/muharremodemis,
Muhsin Emre Demiröz,Gelecek Partisi,GELECEK,https://twitter.com/muhsindemiroz,
Murat Özden,Gelecek Partisi,GELECEK,,
Musa Arat,Gelecek Partisi,GELECEK,twitter.com/aratmusa,
Mustafa Asım Karahangil,Gelecek Partisi,GELECEK,twitter.com/makarahangil,
Mustafa Bahadır Kurbanoğlu,Gelecek Partisi,GELECEK,https://twitter.com/bahadirkurbano,
Mustafa Baloğlu,Gelecek Partisi,GELECEK,twitter.com/drmusbaloglu,
Mustafa Bilici,Gelecek Partisi,GELECEK,twitter.com/mbilici,
Mustafa Öztürk,Gelecek Partisi,GELECEK,twitter.com/ozturk_mustafa,
Mustafa Tekin,Gelecek Partisi,GELECEK,,
Mustafa Yeşilyurt,Gelecek Partisi,GELECEK,https://twitter.com/yesilyurt_,
Namık Ergün,Gelecek Partisi,GELECEK,twitter.com/ergunnamik,
Nazmi İrak,Gelecek Partisi,GELECEK,twitter.com/nazmiirak,
Nihal Olçok,Gelecek Partisi,GELECEK,twitter.com/NihalOlcok,
Nihat İzsiz,Gelecek Partisi,GELECEK,twitter.com/_nihatizsiz,
Nuray Sağıroğlu,Gelecek Partisi,GELECEK,twitter.com/nuraysagiroglu,
Orhan Sucu,Gelecek Partisi,GELECEK,https://twitter.com/orhansucu_,
Ömer Kayani,Gelecek Partisi,GELECEK,twitter.com/StHaberAnaliz,
Ömer Ünal,Gelecek Partisi,GELECEK,twitter.com/ofunal,
Perihan Toğay,Gelecek Partisi,GELECEK,twitter.com/PerihanTogay,
Raziye Gök Aktaş,Gelecek Partisi,GELECEK,twitter.com/gokaktasraziye,
Recep Şener,Gelecek Partisi,GELECEK,,
Recep Varol,Gelecek Partisi,GELECEK,twitter.com/recepvarol73,
Rumi Bekiroğlu,Gelecek Partisi,GELECEK,twitter.com/RBekiroglu,
Sait Şaşmaz,Gelecek Partisi,GELECEK,https://twitter.com/sasasmaz,
Salih Aynural,Gelecek Partisi,GELECEK,twitter.com/AynuralSalih,
Selahattin Kayaman,Gelecek Partisi,GELECEK,twitter.com/selahattinkymnn,
Seren Yıldız Öztürk,Gelecek Partisi,GELECEK,twitter.com/srnyildizozturk,
Bulut,Gelecek Partisi,GELECEK,twitter.com/yigitbulutt,
Sevda Yılmaz,Gelecek Partisi,GELECEK,,
Seyfettin Bilen,Gelecek Partisi,GELECEK,twitter.com/SeyfettinBilen,
Süheyl Erkan Altındağ,Gelecek Partisi,GELECEK,,
Şenol Gürşan,Gelecek Partisi,GELECEK,twitter.com/senolgursan39,
Şükrü Kırboğa,Gelecek Partisi,GELECEK,twitter.com/urfayeniden,
Talha Erol Durmaz,Gelecek Partisi,GELECEK,twitter.com/dr_durmaz,
Timuçin Oğuz,Gelecek Partisi,GELECEK,,
Tuncay Dinç,Gelecek Partisi,GELECEK,twitter.com/tuncaydinc007,
Ufuk Karcı,Gelecek Partisi,GELECEK,twitter.com/ufukkarcii,
Ülkü Nur Doğancı,Gelecek Partisi,GELECEK,,
Vahdettin İnce,Gelecek Partisi,GELECEK,twitter.com/vahdettinince,
Veysi Akay,Gelecek Partisi,GELECEK,twitter.com/GelecekVeysi,
Yasemin Dora Kurtkaya,Gelecek Partisi,GELECEK,twitter.com/Yasemin1974dk,
Yavuz Değirmenci,Gelecek Partisi,GELECEK,twitter.com/yavuzdegirmenci,
Yeşim Karadağ,Gelecek Partisi,GELECEK,twitter.com/karadagyesim,
Yusuf Ziya Özcan,Gelecek Partisi,GELECEK,twitter.com/yziyaozcan,
Zekayi Doğan,Gelecek Partisi,GELECEK,twitter.com/Zekayidogan,
Zeynep İşcen Çeviker,Gelecek Partisi,GELECEK,https://twitter.com/zeynepiscan3,
Hakkı Akalın,Memleket Partisi,MEMLEKET,twitter.com/ProfHakkiAkalin,
Mert Ünlü,Memleket Partisi,MEMLEKET,,
Burak Savtur,Memleket Partisi,MEMLEKET,twitter.com/Buraksvtr,
Şen Bilin Neyaptı,Memleket Partisi,MEMLEKET,twitter.com/SenbilinNEYAPTI,
Ahmet Özalp,Memleket Partisi,MEMLEKET,https://twitter.com/profahmetozalp,
Serkan Ufuk Akgün,Memleket Partisi,MEMLEKET,twitter.com/serkanufukakgun,
Yağız Elver,Memleket Partisi,MEMLEKET,https://twitter.com/yagizelver,
Gürbüz Evren,Memleket Partisi,MEMLEKET,twitter.com/Gurbuz_Evren,
Asuman Ali Güven,Memleket Partisi,MEMLEKET,twitter.com/asumanaliguven,
Meryem Kala,Memleket Partisi,MEMLEKET,twitter.com/meryemkalaMK,
Ali Dursun,Memleket Partisi,MEMLEKET,,
Emre Berk Hacıgüzeller,Memleket Partisi,MEMLEKET,https://twitter.com/bhaciguzeller,
Beste Tuncel,Memleket Partisi,MEMLEKET,twitter.com/avbestetuncel,
Nevzat Kavalar,Memleket Partisi,MEMLEKET,,
Aziz Aykut Demiray,Memleket Partisi,MEMLEKET,https://twitter.com/guneyaykut21,
Özlem Güzey Kocataş,Memleket Partisi,MEMLEKET,https://twitter.com/profguzey,
Muharrem Yıldız,Memleket Partisi,MEMLEKET,https://twitter.com/muharremyildiz7,
Yusuf Sel,Memleket Partisi,MEMLEKET,https://twitter.com/yusufsel010,
Orhan Şimşek,Memleket Partisi,MEMLEKET,https://twitter.com/orhansim,
Ali Evren Eryıldız,Memleket Partisi,MEMLEKET,twitter.com/Eryildiz2013,
Ayberk Yağız,Memleket Partisi,MEMLEKET,twitter.com/ayberkyagiz,
Nejat Elaldı,Memleket Partisi,MEMLEKET,twitter.com/ElaldNejat,
İbrahim Sertay Salman,Memleket Partisi,MEMLEKET,https://twitter.com/sertaysalman,
Hakan Rullas,Memleket Partisi,MEMLEKET,,
İpek Özkal Sayan,Memleket Partisi,MEMLEKET,twitter.com/ipekozkal,
Süleyman Dinçberk,Memleket Partisi,MEMLEKET,twitter.com/sdincberk,
İlkay Yıldırım,Memleket Partisi,MEMLEKET,,
Serhat Galip,Memleket Partisi,MEMLEKET,twitter.com/SerhatGalip2,
Gaye Usluer,Memleket Partisi,MEMLEKET,twitter.com/GayeUsluer,
Ufkun Doğan,Memleket Partisi,MEMLEKET,twitter.com/ufkundogan,
Mevlüt Dudu,Memleket Partisi,MEMLEKET,twitter.com/MevlutDudu,
Eşber Atila,Memleket Partisi,MEMLEKET,twitter.com/EsberAtila,
Doç.Dr. Süleyman Erguner,Memleket Partisi,MEMLEKET,twitter.com/ErgunerSuleyman,
İlhan Düzyürek,Memleket Partisi,MEMLEKET,twitter.com/ilhanduzyurek,
Kerem Donat,Memleket Partisi,MEMLEKET,twitter.com/keremdonat,
Mahir Bakan,Memleket Partisi,MEMLEKET,twitter.com/mahirbakan,
Ali Tunç Can,Memleket Partisi,MEMLEKET,twitter.com/alitunccan,
Osman Serkan İleri,Memleket Partisi,MEMLEKET,https://twitter.com/oserkanileri,
Ali Rıza Büyükuslu,Memleket Partisi,MEMLEKET,twitter.com/arbuyukuslu,
Ünal Kirmiç,Memleket Partisi,MEMLEKET,twitter.com/GolgelerinN,
Oğuz Giray,Memleket Partisi,MEMLEKET,twitter.com/DrOguzGiray,
Ömer Özdoğan,Memleket Partisi,MEMLEKET,twitter.com/omerozdogan_06,
Şeref Albeniz,Memleket Partisi,MEMLEKET,twitter.com/serefalbeniz,
Ethem Eke,Memleket Partisi,MEMLEKET,twitter.com/eke_ethem,
Serkan Yağşi,Memleket Partisi,MEMLEKET,twitter.com/SerkanYagsi,
Barış Kuzgunbay,Memleket Partisi,MEMLEKET,,
Rüşen Sever Tekstil,Memleket Partisi,MEMLEKET,https://twitter.com/severrusen,
Nurdan Şahin Demirbağ,Memleket Partisi,MEMLEKET,twitter.com/nurdan_demirbag,
Serpil Alaboyun,Memleket Partisi,MEMLEKET,twitter.com/Serpil_Memleket,
Yavuz Kayhan Yüregir,Memleket Partisi,MEMLEKET,https://twitter.com/kayhanyuregir,
Mustafa Kemal Çiçek,Memleket Partisi,MEMLEKET,twitter.com/drdursuncicek,
Ayça Özsoy Sarıkamışlı,Memleket Partisi,MEMLEKET,twitter.com/aycasarikamisli,
Zafer Burak Hasar,Memleket Partisi,MEMLEKET,https://twitter.com/zbhasan,
Osman Kurtuluş,Memleket Partisi,MEMLEKET,twitter.com/drok4835,
Özgün Öztunç,Memleket Partisi,MEMLEKET,,
Taylan Hikmet Gülhan,Memleket Partisi,MEMLEKET,twitter.com/TaylanhkmtGLHN,
Serkan Küçükkuru,Memleket Partisi,MEMLEKET,twitter.com/serkankucukkuru,
Sibel Aracı,Memleket Partisi,MEMLEKET,twitter.com/Dr_SibelAraci,
Mehmet Levent Kazancıoğlu,Memleket Partisi,MEMLEKET,https://twitter.com/kazancioglum,
İhlas Haber Ajansı,,,https://twitter.com/@ihacomtr,National News Agency
Demirören Haber Ajansı,,,https://twitter.com/dhainternet,National News Agency
Anadolu Ajansı,,,https://twitter.com/anadoluajansi,National News Agency
Anka Haber Ajansı,,,https://twitter.com/ankahabera,National News Agency
Mezopotamya Haber Ajansı,,,https://twitter.com/MAturkce,National News Agency
İlke Haber Ajansı,,,https://twitter.com/ilkeHaberAjansi,National News Agency
Yeni Akit,,,https://twitter.com/yeniakit,National In-Press
A Haber,,,https://twitter.com/Ahaber,National TV
Yeni Şafak,,,https://twitter.com/yenisafak,National In-Press
Diriliş Postası,,,https://twitter.com/dirilispostasi,National In-Press
Sabah,,,https://twitter.com/Sabah,National In-Press
Türkiye Gazetesi,,,https://twitter.com/turkiyegazetesi,National In-Press
Takvim,,,https://twitter.com/takvim,National In-Press
Doğru Haber,,,https://twitter.com/dogruhaber,National In-Press
Güneş ,,,https://twitter.com/gunes_gazetesi,National Online
Milat Gazetesi,,,https://twitter.com/milatgazete,National In-Press
Türkgün,,,https://twitter.com/turkgungazetesi,National In-Press
Star,,,https://twitter.com/stargazete,National Online
Aydınlık,,,https://twitter.com/AydinlikGazete,National In-Press
Hürriyet,,,https://twitter.com/Hurriyet,National In-Press
Millyet,,,https://twitter.com/milliyet,National In-Press
Posta,,,https://twitter.com/postacomtr,National In-Press
Vatan,,,https://twitter.com/Vatan,National Online
BirGün,,,https://twitter.com/BirGun_Gazetesi,National In-Press
Cumhuriet,,,https://twitter.com/cumhuriyetgzt,National In-Press
Dünya,,,https://twitter.com/dunya_gazetesi,National In-Press
Yeni Yaşam,,,https://twitter.com/yeniyasamgazete,National In-Press
Evrensel,,,https://twitter.com/evrenselgzt,National In-Press
Karar,,,https://twitter.com/KararHaber,National In-Press
Milli Gazete,,,https://twitter.com/milligazetecom,National In-Press
Sözcü,,,https://twitter.com/gazetesozcu,National In-Press
Yeni Çağ,,,https://twitter.com/Gazete_Yenicag,National In-Press
Yeni Asya,,,https://twitter.com/yeniasya,National In-Press
Yeni Mesaj,,,https://twitter.com/ymesaj,National In-Press
Yurt,,,https://twitter.com/yurtgazetesi,National In-Press
Gazete Duvar,,,https://twitter.com/gazeteduvar,
Diken,,,https://twitter.com/DikenComTr,
Sputnik Türkiye,,,https://twitter.com/sputnik_tr,International_National_Branch
BCC Türkçe,,,https://twitter.com/bbcturkce,International_National_Branch
Independent Turkish,,,https://twitter.com/TurkishIndy,International_National_Branch
euronews Türkçe,,,https://twitter.com/euronews_tr,International_National_Branch
Voice of America Türkçe,,,https://twitter.com/VOATurkce,International_National_Branch
Deutsche Welle Türkçe,,,https://twitter.com/dw_turkce,International_National_Branch
Rudaw Türkçe,,,https://twitter.com/RudawTurkce,International_National_Branch
CRI Turkçe,,,https://twitter.com/CRI_Turkish,International_National_Branch
24 TV ,,,https://twitter.com/yirmidorttv,National TV
Fox ,,,https://twitter.com/foxturkiye,
Haber Global,,,https://twitter.com/HaberGlobal,National TV
Halk TV,,,https://twitter.com/halktvcomtr,National TV
KRT TV,,,https://twitter.com/krtkulturtv,National TV
Tele 1 TV,,,https://twitter.com/tele1comtr,National TV
TV 100,,,https://twitter.com/tv100,National TV
TV 5,,,https://twitter.com/tv5televizyonu,National TV
Medyascope,,,https://twitter.com/medyascope,Internet TV
Ulusal Kanal,,,https://twitter.com/ulusalkanal,National TV
Haber Türk,,,https://twitter.com/haberturktv,National TV
Show TV,,,https://twitter.com/ShowTV,National TV
NTV,,,https://twitter.com/ntv,National TV
CNN Türk,,,https://twitter.com/cnnturk,
Ülke TV,,,https://twitter.com/ulketv,National TV
TV Net,,,https://twitter.com/tvnet,National TV
TRT Türk,,,https://twitter.com/trtturk,National TV
Kanal 7,,,https://twitter.com/kanal7,National TV
TGRT Haber,,,https://twitter.com/tgrthabertv,National TV
Bengü Türk TV,,,https://twitter.com/benguturktv,National TV
Beyaz TV,,,https://twitter.com/beyaztv,National TV
ATV,,,https://twitter.com/atvcomtr,National TV
TRT Haber,,,https://twitter.com/trthaber,National TV
Kanal D,,,https://twitter.com/KanalD,National TV
360 TV,,,https://twitter.com/tv360comtr,National TV
Bloomberg HT,,,https://twitter.com/BloombergHT,
Ekotürk ,,,https://twitter.com/Ekoturktv,National TV
Artı TV,,,https://twitter.com/artitv_,
